#obliquity variation, mean global temp variation, ice fraction variation, global albedo variation, ice distribution (free, caps, belt, snowball), max f_ice, min_fice
14,61,31.69,4.68,0.225,0.034,1,0,0.225,0.000
14,63,33.42,4.58,0.225,0.034,1,0,0.225,0.000
14,73,41.92,4.53,0.212,0.033,1,0,0.212,0.000
14,75,43.54,4.49,0.212,0.032,0,1,0.212,0.000
14,74,42.73,4.48,0.212,0.033,0,1,0.212,0.000
14,76,44.33,4.42,0.212,0.033,0,1,0.212,0.000
14,77,45.12,4.38,0.212,0.033,0,1,0.212,0.000
14,78,45.89,4.45,0.212,0.033,0,1,0.212,0.000
14,86,51.74,4.30,0.212,0.033,0,1,0.212,0.000
14,83,49.62,4.35,0.212,0.032,0,1,0.212,0.000
14,81,48.16,4.35,0.212,0.033,0,1,0.212,0.000
14,85,51.04,4.32,0.212,0.032,0,1,0.212,0.000
14,82,48.90,4.38,0.212,0.033,0,1,0.212,0.000
14,84,50.34,4.36,0.212,0.033,0,1,0.212,0.000
14,79,46.66,4.40,0.212,0.033,0,1,0.212,0.000
14,80,47.42,4.38,0.212,0.033,0,1,0.212,0.000
14,87,52.42,6.27,0.212,0.043,1,0,0.212,0.000
14,88,53.10,6.37,0.212,0.043,1,0,0.212,0.000
15,0,14.14,0.00,0.000,0.000,0,0,0.000,0.000
14,89,53.76,6.44,0.205,0.043,1,2,0.205,0.000
14,90,54.42,6.68,0.205,0.044,1,2,0.205,0.000
14,91,55.06,6.57,0.205,0.043,1,2,0.205,0.000
14,92,55.69,6.90,0.205,0.044,1,2,0.205,0.000
14,93,56.31,7.15,0.205,0.044,1,2,0.205,0.000
14,94,56.93,7.30,0.205,0.044,1,2,0.205,0.000
14,95,57.54,7.50,0.205,0.044,1,2,0.205,0.000
14,96,58.13,7.71,0.205,0.044,1,2,0.205,0.000
14,97,58.72,7.95,0.205,0.044,2,1,0.205,0.000
14,98,59.30,8.18,0.205,0.045,2,1,0.205,0.000
15,1,14.02,1.86,0.020,0.005,1,1,0.378,0.358
15,2,13.88,2.56,0.046,0.009,1,1,0.391,0.345
15,5,13.48,1.62,0.020,0.006,1,1,0.384,0.364
15,4,13.62,1.84,0.026,0.006,1,1,0.384,0.358
15,3,13.75,1.61,0.020,0.006,1,1,0.391,0.371
15,6,13.35,1.51,0.020,0.006,1,1,0.384,0.364
15,7,13.22,1.59,0.026,0.007,1,1,0.384,0.358
15,11,12.72,1.60,0.020,0.006,1,1,0.378,0.358
15,8,13.09,1.59,0.026,0.007,1,1,0.384,0.358
15,13,12.50,1.82,0.020,0.007,1,1,0.378,0.358
15,12,12.61,1.59,0.026,0.006,1,1,0.378,0.351
15,10,12.84,1.58,0.020,0.006,1,1,0.378,0.358
15,9,12.97,1.64,0.026,0.006,1,1,0.384,0.358
15,14,12.39,1.62,0.026,0.006,1,1,0.378,0.351
15,15,12.29,1.57,0.026,0.006,1,1,0.378,0.351
15,16,12.20,1.61,0.033,0.007,1,1,0.378,0.345
15,17,12.11,1.62,0.026,0.007,1,1,0.371,0.345
15,18,12.03,1.59,0.026,0.006,1,1,0.371,0.345
15,19,11.97,1.63,0.026,0.007,1,1,0.371,0.345
15,22,11.85,1.66,0.033,0.007,1,1,0.371,0.338
15,20,11.92,1.60,0.026,0.007,1,1,0.371,0.345
15,21,11.88,1.64,0.026,0.007,1,1,0.371,0.345
15,24,11.84,1.73,0.033,0.007,1,1,0.364,0.331
15,25,11.87,1.71,0.040,0.007,1,1,0.364,0.325
15,27,11.98,1.80,0.026,0.007,1,1,0.358,0.331
15,28,12.07,1.84,0.033,0.008,1,1,0.358,0.325
15,26,11.91,1.76,0.033,0.007,1,1,0.364,0.331
15,29,12.17,1.89,0.033,0.008,1,1,0.358,0.325
15,30,12.32,1.88,0.040,0.008,1,1,0.358,0.318
15,23,11.83,1.69,0.033,0.007,1,1,0.371,0.338
15,31,12.49,1.96,0.046,0.008,1,1,0.358,0.311
15,32,12.68,1.94,0.040,0.008,1,1,0.351,0.311
15,34,13.16,2.02,0.046,0.008,1,1,0.345,0.298
15,33,12.90,2.01,0.040,0.008,1,1,0.345,0.305
14,100,60.47,40.00,1.000,0.300,3,3,1.000,1.000
15,35,13.44,2.03,0.046,0.008,1,1,0.345,0.298
15,36,13.76,2.07,0.046,0.008,1,1,0.345,0.298
15,50,21.37,4.49,0.212,0.034,1,1,0.239,0.027
15,51,22.11,4.73,0.232,0.034,1,0,0.232,0.000
15,49,20.64,2.80,0.152,0.014,1,1,0.272,0.119
14,99,59.89,40.00,1.000,0.300,3,3,1.000,1.000
15,53,23.65,4.72,0.232,0.034,1,0,0.232,0.000
15,52,22.87,4.70,0.232,0.034,1,0,0.232,0.000
15,48,19.94,2.82,0.132,0.010,1,1,0.285,0.152
15,46,18.63,2.78,0.113,0.010,1,1,0.298,0.186
15,45,18.00,2.81,0.093,0.011,1,1,0.305,0.212
15,43,16.85,2.56,0.079,0.010,1,1,0.318,0.239
15,44,17.41,2.61,0.093,0.010,1,1,0.311,0.219
15,47,19.28,2.83,0.126,0.010,1,1,0.292,0.166
15,41,15.81,2.42,0.073,0.009,1,1,0.325,0.252
15,39,14.89,2.25,0.060,0.008,1,1,0.331,0.272
15,40,15.34,2.38,0.066,0.009,1,1,0.331,0.265
15,38,14.48,2.24,0.060,0.008,1,1,0.338,0.278
15,42,16.32,2.47,0.079,0.010,1,1,0.325,0.245
15,37,14.11,2.17,0.053,0.008,1,1,0.338,0.285
15,54,24.44,4.64,0.225,0.034,1,0,0.225,0.000
15,55,25.25,4.64,0.225,0.034,1,0,0.225,0.000
15,56,26.07,4.69,0.225,0.034,1,0,0.225,0.000
15,60,29.45,4.54,0.219,0.033,1,0,0.219,0.000
15,61,30.31,4.56,0.219,0.033,1,0,0.219,0.000
15,59,28.60,4.64,0.225,0.034,1,0,0.225,0.000
15,58,27.75,4.64,0.225,0.034,1,0,0.225,0.000
15,62,31.18,4.55,0.219,0.033,1,0,0.219,0.000
15,68,36.34,4.45,0.212,0.033,1,0,0.212,0.000
15,63,32.04,4.49,0.212,0.033,1,0,0.212,0.000
15,71,38.88,4.43,0.212,0.033,1,0,0.212,0.000
15,70,38.04,4.53,0.212,0.033,1,0,0.212,0.000
15,66,34.63,4.50,0.212,0.033,1,0,0.212,0.000
15,65,33.77,4.46,0.212,0.033,1,0,0.212,0.000
15,64,32.91,4.50,0.212,0.033,1,0,0.212,0.000
15,57,26.90,4.60,0.225,0.034,1,0,0.225,0.000
15,67,35.49,4.39,0.212,0.033,1,0,0.212,0.000
15,73,40.53,4.32,0.212,0.033,1,0,0.212,0.000
15,69,37.19,4.50,0.212,0.033,1,0,0.212,0.000
15,74,41.34,4.36,0.212,0.033,1,0,0.212,0.000
15,72,39.71,4.42,0.212,0.033,1,0,0.212,0.000
15,75,42.14,4.37,0.212,0.032,0,1,0.212,0.000
15,76,42.94,4.41,0.205,0.032,0,1,0.205,0.000
15,77,43.73,4.29,0.205,0.032,0,1,0.205,0.000
15,79,45.28,4.28,0.205,0.032,0,1,0.205,0.000
15,81,46.78,4.27,0.205,0.032,0,1,0.205,0.000
15,80,46.03,4.37,0.205,0.032,0,1,0.205,0.000
15,78,44.51,4.39,0.205,0.033,0,1,0.205,0.000
15,86,50.37,4.30,0.205,0.032,0,1,0.205,0.000
15,85,49.67,4.30,0.205,0.032,0,1,0.205,0.000
15,84,48.96,4.32,0.205,0.032,0,1,0.205,0.000
15,82,47.52,4.26,0.205,0.032,0,1,0.205,0.000
15,83,48.25,4.34,0.205,0.032,0,1,0.205,0.000
15,87,51.06,6.11,0.205,0.043,0,1,0.205,0.000
15,88,51.73,6.27,0.205,0.043,1,0,0.205,0.000
16,0,15.83,0.00,0.000,0.000,0,0,0.000,0.000
15,90,53.06,6.56,0.199,0.044,1,2,0.199,0.000
15,89,52.40,6.48,0.205,0.044,1,0,0.205,0.000
15,91,53.71,6.63,0.205,0.044,1,2,0.205,0.000
15,92,54.34,6.81,0.199,0.044,1,2,0.199,0.000
15,93,54.97,6.96,0.199,0.044,1,2,0.199,0.000
15,94,55.59,7.12,0.199,0.044,1,2,0.199,0.000
15,95,56.19,7.34,0.199,0.044,1,2,0.199,0.000
15,96,56.79,7.43,0.199,0.044,1,2,0.199,0.000
15,97,57.38,7.70,0.199,0.044,2,1,0.199,0.000
15,98,57.96,7.99,0.199,0.044,2,1,0.199,0.000
16,1,15.69,2.01,0.020,0.006,1,1,0.378,0.358
16,2,15.54,2.79,0.040,0.009,1,1,0.384,0.345
16,4,15.24,1.98,0.026,0.007,1,1,0.384,0.358
16,3,15.39,1.85,0.020,0.007,1,1,0.391,0.371
16,6,14.93,1.64,0.026,0.006,1,1,0.384,0.358
16,5,15.09,1.77,0.026,0.007,1,1,0.384,0.358
16,7,14.78,1.61,0.020,0.006,1,1,0.378,0.358
16,8,14.63,1.65,0.020,0.006,1,1,0.378,0.358
16,9,14.47,1.78,0.033,0.007,1,1,0.384,0.351
16,11,14.17,1.68,0.026,0.007,1,1,0.378,0.351
16,12,14.03,1.71,0.026,0.007,1,1,0.378,0.351
16,13,13.88,1.94,0.026,0.008,1,1,0.378,0.351
16,14,13.74,1.68,0.033,0.007,1,1,0.378,0.345
16,15,13.60,1.69,0.026,0.007,1,1,0.371,0.345
16,10,14.32,1.72,0.026,0.007,1,1,0.378,0.351
16,16,13.46,1.72,0.040,0.007,1,1,0.378,0.338
16,17,13.33,1.64,0.033,0.007,1,1,0.371,0.338
16,18,13.21,1.71,0.026,0.007,1,1,0.371,0.345
16,54,23.21,4.63,0.225,0.034,1,0,0.225,0.000
16,51,20.96,4.65,0.232,0.034,1,0,0.232,0.000
16,52,21.69,4.73,0.232,0.034,1,0,0.232,0.000
16,56,24.79,4.62,0.225,0.034,1,0,0.225,0.000
16,55,23.99,4.61,0.225,0.034,1,0,0.225,0.000
16,50,20.25,2.58,0.166,0.019,1,1,0.258,0.093
16,49,19.57,2.69,0.139,0.011,1,1,0.272,0.133
16,53,22.43,4.67,0.225,0.034,1,0,0.225,0.000
16,48,18.91,2.72,0.126,0.009,1,1,0.285,0.159
16,47,18.29,2.72,0.113,0.010,1,1,0.292,0.179
16,46,17.69,2.68,0.106,0.010,1,1,0.305,0.199
16,45,17.12,2.68,0.093,0.010,1,1,0.305,0.212
16,44,16.58,2.52,0.093,0.010,1,1,0.318,0.225
16,43,16.08,2.41,0.079,0.009,1,1,0.318,0.239
16,19,13.09,1.76,0.026,0.007,1,1,0.371,0.345
16,42,15.62,2.37,0.073,0.009,1,1,0.325,0.252
16,20,12.98,1.72,0.026,0.007,1,1,0.371,0.345
16,21,12.88,1.74,0.033,0.007,1,1,0.371,0.338
16,58,26.43,4.54,0.219,0.033,1,0,0.219,0.000
16,61,28.96,4.55,0.212,0.033,1,0,0.212,0.000
16,57,25.60,4.56,0.219,0.034,1,0,0.219,0.000
16,59,27.27,4.51,0.212,0.033,1,0,0.212,0.000
16,60,28.11,4.56,0.212,0.033,1,0,0.212,0.000
16,62,29.82,4.49,0.212,0.033,1,0,0.212,0.000
16,63,30.67,4.47,0.212,0.033,1,0,0.212,0.000
16,64,31.53,4.44,0.212,0.033,1,0,0.212,0.000
16,65,32.39,4.54,0.212,0.033,1,0,0.212,0.000
16,66,33.25,4.38,0.212,0.033,1,0,0.212,0.000
16,67,34.11,4.42,0.212,0.032,1,0,0.212,0.000
16,69,35.80,4.35,0.205,0.032,1,0,0.205,0.000
16,68,34.96,4.43,0.205,0.033,1,0,0.205,0.000
16,70,36.65,4.37,0.205,0.032,1,0,0.205,0.000
15,99,58.53,40.00,1.000,0.300,3,3,1.000,1.000
15,100,59.10,40.00,1.000,0.300,3,3,1.000,1.000
16,71,37.48,4.31,0.205,0.032,1,0,0.205,0.000
16,72,38.32,4.32,0.205,0.032,1,0,0.205,0.000
16,73,39.14,4.30,0.205,0.032,1,0,0.205,0.000
16,74,39.95,4.27,0.199,0.032,0,1,0.199,0.000
16,79,43.89,4.19,0.199,0.031,0,1,0.199,0.000
16,77,42.34,4.27,0.199,0.032,0,1,0.199,0.000
16,78,43.12,4.28,0.199,0.032,0,1,0.199,0.000
16,75,40.76,4.28,0.199,0.032,0,1,0.199,0.000
16,80,44.65,4.22,0.199,0.032,0,1,0.199,0.000
16,81,45.40,4.26,0.199,0.032,0,1,0.199,0.000
16,82,46.14,4.20,0.199,0.032,0,1,0.199,0.000
16,83,46.87,4.20,0.199,0.032,0,1,0.199,0.000
16,76,41.55,4.27,0.199,0.032,0,1,0.199,0.000
16,85,48.30,4.19,0.199,0.032,0,1,0.199,0.000
16,84,47.58,4.20,0.199,0.032,0,1,0.199,0.000
16,86,48.99,4.21,0.199,0.032,0,1,0.199,0.000
16,87,49.68,4.21,0.199,0.032,0,1,0.199,0.000
17,0,17.58,0.00,0.000,0.000,0,0,0.000,0.000
16,88,50.36,6.23,0.199,0.043,0,1,0.199,0.000
16,90,51.69,6.46,0.199,0.043,1,0,0.199,0.000
16,91,52.34,6.63,0.199,0.044,1,2,0.199,0.000
16,92,52.98,6.78,0.199,0.044,1,2,0.199,0.000
16,93,53.61,6.91,0.192,0.044,1,2,0.192,0.000
16,94,54.23,7.13,0.192,0.044,1,2,0.192,0.000
16,89,51.03,6.40,0.199,0.044,1,0,0.199,0.000
16,95,54.84,7.15,0.192,0.044,1,2,0.192,0.000
16,97,56.04,7.52,0.192,0.044,1,2,0.192,0.000
16,98,56.62,7.59,0.192,0.044,2,1,0.192,0.000
16,99,57.19,8.01,0.192,0.044,2,1,0.192,0.000
16,96,55.44,7.28,0.192,0.044,1,2,0.192,0.000
17,1,17.43,2.20,0.026,0.006,1,1,0.378,0.351
17,2,17.27,2.95,0.046,0.010,1,1,0.384,0.338
17,4,16.94,2.15,0.040,0.007,1,1,0.384,0.345
17,3,17.10,2.01,0.033,0.007,1,1,0.384,0.351
17,5,16.77,1.89,0.026,0.008,1,1,0.378,0.351
17,7,16.44,1.80,0.026,0.007,1,1,0.378,0.351
17,8,16.26,1.84,0.026,0.007,1,1,0.378,0.351
17,6,16.61,1.74,0.026,0.007,1,1,0.378,0.351
17,9,16.09,1.97,0.033,0.007,1,1,0.378,0.345
17,11,15.74,1.89,0.033,0.008,1,1,0.378,0.345
17,12,15.57,1.85,0.026,0.007,1,1,0.371,0.345
17,13,15.40,2.10,0.033,0.008,1,1,0.378,0.345
17,10,15.92,1.88,0.033,0.007,1,1,0.378,0.345
17,15,15.06,1.82,0.026,0.007,1,1,0.371,0.345
17,16,14.89,1.83,0.026,0.007,1,1,0.371,0.345
17,17,14.72,1.81,0.033,0.007,1,1,0.371,0.338
17,18,14.56,1.85,0.026,0.007,1,1,0.371,0.345
17,19,14.40,1.88,0.033,0.007,1,1,0.371,0.338
17,14,15.23,1.83,0.026,0.007,1,1,0.371,0.345
17,20,14.25,1.86,0.033,0.007,1,1,0.371,0.338
17,21,14.10,1.87,0.033,0.007,1,1,0.371,0.338
17,24,13.70,1.93,0.033,0.008,1,1,0.364,0.331
17,22,13.96,1.92,0.033,0.008,1,1,0.371,0.338
17,23,13.82,1.90,0.033,0.008,1,1,0.364,0.331
17,25,13.59,1.92,0.040,0.008,1,1,0.364,0.325
17,26,13.48,1.98,0.040,0.008,1,1,0.364,0.325
17,27,13.40,1.97,0.033,0.008,1,1,0.358,0.325
17,28,13.33,2.00,0.040,0.008,1,1,0.358,0.318
17,30,13.25,2.00,0.040,0.008,1,1,0.358,0.318
17,29,13.26,1.99,0.040,0.008,1,1,0.358,0.318
17,31,13.24,2.03,0.046,0.008,1,1,0.358,0.311
17,32,13.26,2.05,0.040,0.008,1,1,0.351,0.311
17,36,13.59,2.02,0.053,0.008,1,1,0.345,0.292
17,35,13.47,2.03,0.046,0.008,1,1,0.345,0.298
17,33,13.29,2.05,0.040,0.008,1,1,0.345,0.305
17,34,13.37,2.03,0.046,0.008,1,1,0.345,0.298
17,37,13.76,2.05,0.053,0.008,1,1,0.338,0.285
16,100,57.76,40.00,1.000,0.300,3,3,1.000,1.000
17,38,13.96,2.14,0.053,0.008,1,1,0.331,0.278
17,56,23.57,4.58,0.219,0.033,1,0,0.219,0.000
17,55,22.80,4.56,0.219,0.034,1,0,0.219,0.000
17,51,19.91,4.46,0.212,0.033,1,1,0.232,0.020
17,57,24.36,4.52,0.212,0.033,1,0,0.212,0.000
17,53,21.30,4.64,0.225,0.034,1,0,0.225,0.000
17,52,20.59,4.74,0.225,0.034,1,0,0.225,0.000
17,54,22.04,4.59,0.225,0.034,1,0,0.225,0.000
17,50,19.25,2.58,0.152,0.014,1,1,0.265,0.113
17,49,18.61,2.61,0.126,0.010,1,1,0.272,0.146
17,58,25.17,4.51,0.212,0.033,1,0,0.212,0.000
17,43,15.52,2.39,0.079,0.009,1,1,0.318,0.239
17,45,16.41,2.54,0.086,0.010,1,1,0.305,0.219
17,42,15.13,2.30,0.073,0.009,1,1,0.325,0.252
17,46,16.91,2.59,0.106,0.010,1,1,0.305,0.199
17,44,15.94,2.48,0.086,0.010,1,1,0.318,0.232
17,48,18.01,2.63,0.119,0.009,1,1,0.285,0.166
17,40,14.47,2.24,0.066,0.008,1,1,0.331,0.265
17,47,17.45,2.65,0.106,0.010,1,1,0.292,0.186
17,41,14.79,2.25,0.066,0.008,1,1,0.325,0.258
17,39,14.20,2.13,0.053,0.008,1,1,0.331,0.278
17,59,25.98,4.46,0.212,0.033,1,0,0.212,0.000
17,62,28.48,4.49,0.212,0.033,1,0,0.212,0.000
17,63,29.33,4.42,0.212,0.033,1,0,0.212,0.000
17,60,26.81,4.47,0.212,0.033,1,0,0.212,0.000
17,61,27.65,4.49,0.212,0.033,1,0,0.212,0.000
17,64,30.18,4.41,0.205,0.033,1,0,0.205,0.000
17,66,31.89,4.34,0.205,0.032,1,0,0.205,0.000
17,67,32.73,4.37,0.199,0.032,1,0,0.199,0.000
17,68,33.58,4.34,0.199,0.032,1,0,0.199,0.000
17,65,31.03,4.35,0.205,0.033,1,0,0.205,0.000
17,69,34.42,4.30,0.199,0.032,1,0,0.199,0.000
17,70,35.26,4.29,0.199,0.032,1,0,0.199,0.000
17,75,39.36,4.22,0.199,0.032,0,1,0.199,0.000
17,77,40.95,4.13,0.199,0.032,0,1,0.199,0.000
17,73,37.75,4.27,0.199,0.032,0,1,0.199,0.000
17,74,38.56,4.29,0.199,0.032,0,1,0.199,0.000
17,72,36.93,4.32,0.199,0.032,1,0,0.199,0.000
17,71,36.10,4.32,0.199,0.032,1,0,0.199,0.000
17,76,40.16,4.21,0.199,0.032,0,1,0.199,0.000
17,78,41.73,4.27,0.199,0.032,0,1,0.199,0.000
17,79,42.50,4.25,0.192,0.032,0,1,0.192,0.000
17,81,44.01,4.21,0.192,0.032,0,1,0.192,0.000
17,82,44.75,4.11,0.192,0.031,0,1,0.192,0.000
17,83,45.48,4.11,0.192,0.032,0,1,0.192,0.000
17,80,43.26,4.17,0.192,0.031,0,1,0.192,0.000
17,84,46.20,4.11,0.192,0.032,0,1,0.192,0.000
17,85,46.91,4.10,0.192,0.032,0,1,0.192,0.000
17,87,48.30,4.09,0.192,0.031,0,1,0.192,0.000
17,86,47.61,4.15,0.192,0.032,0,1,0.192,0.000
17,88,48.98,6.06,0.192,0.043,0,1,0.192,0.000
18,0,19.38,0.00,0.000,0.000,0,0,0.000,0.000
17,89,49.65,6.23,0.192,0.043,1,0,0.192,0.000
17,90,50.31,6.42,0.192,0.044,1,0,0.192,0.000
17,91,50.96,6.50,0.186,0.044,1,0,0.186,0.000
17,92,51.60,6.73,0.186,0.044,1,2,0.186,0.000
17,93,52.23,6.76,0.186,0.044,1,2,0.186,0.000
17,95,53.47,7.16,0.186,0.044,1,2,0.186,0.000
17,94,52.86,6.98,0.186,0.044,1,2,0.186,0.000
17,98,55.25,7.62,0.186,0.044,2,1,0.186,0.000
17,96,54.07,7.35,0.186,0.044,1,2,0.186,0.000
17,97,54.67,7.41,0.186,0.044,1,2,0.186,0.000
17,99,55.83,7.61,0.186,0.044,2,1,0.186,0.000
17,100,56.40,7.91,0.186,0.044,2,1,0.186,0.000
18,2,19.05,3.34,0.060,0.011,1,1,0.384,0.325
18,1,19.22,2.56,0.026,0.007,1,1,0.378,0.351
18,3,18.88,2.22,0.033,0.008,1,1,0.384,0.351
18,4,18.70,2.31,0.040,0.008,1,1,0.384,0.345
18,6,18.34,1.87,0.033,0.007,1,1,0.378,0.345
18,8,17.98,1.94,0.033,0.007,1,1,0.378,0.345
18,5,18.52,2.21,0.033,0.008,1,1,0.378,0.345
18,7,18.16,1.94,0.033,0.007,1,1,0.378,0.345
18,9,17.79,2.17,0.033,0.008,1,1,0.378,0.345
18,11,17.41,1.99,0.033,0.008,1,1,0.378,0.345
18,12,17.22,1.95,0.026,0.007,1,1,0.371,0.345
18,10,17.60,1.99,0.033,0.008,1,1,0.371,0.338
18,13,17.02,2.22,0.033,0.009,1,1,0.378,0.345
18,16,16.44,1.97,0.040,0.008,1,1,0.371,0.331
18,17,16.24,2.00,0.033,0.008,1,1,0.371,0.338
18,15,16.63,1.95,0.033,0.008,1,1,0.371,0.338
18,18,16.05,1.98,0.026,0.008,1,1,0.371,0.345
18,14,16.83,1.98,0.033,0.008,1,1,0.371,0.338
18,19,15.86,2.05,0.033,0.008,1,1,0.371,0.338
18,20,15.67,2.02,0.033,0.008,1,1,0.371,0.338
18,21,15.48,2.01,0.046,0.008,1,1,0.371,0.325
18,22,15.30,2.04,0.040,0.008,1,1,0.371,0.331
18,24,14.95,2.00,0.040,0.008,1,1,0.364,0.325
18,23,15.12,2.08,0.040,0.009,1,1,0.371,0.331
18,25,14.78,2.07,0.040,0.008,1,1,0.364,0.325
18,26,14.63,2.10,0.040,0.009,1,1,0.364,0.325
18,27,14.49,2.10,0.040,0.008,1,1,0.358,0.318
18,29,14.21,2.05,0.040,0.008,1,1,0.358,0.318
18,28,14.35,2.13,0.040,0.009,1,1,0.358,0.318
18,32,13.97,2.15,0.046,0.009,1,1,0.351,0.305
18,33,13.92,2.12,0.053,0.009,1,1,0.351,0.298
18,31,14.04,2.12,0.046,0.009,1,1,0.358,0.311
18,30,14.13,2.13,0.046,0.009,1,1,0.358,0.311
18,36,13.95,2.10,0.053,0.008,1,1,0.345,0.292
18,37,14.01,2.16,0.053,0.008,1,1,0.338,0.285
18,35,13.91,2.10,0.053,0.008,1,1,0.345,0.292
18,34,13.91,2.08,0.040,0.008,1,1,0.345,0.305
18,40,14.43,2.23,0.066,0.008,1,1,0.331,0.265
18,39,14.25,2.17,0.053,0.008,1,1,0.331,0.278
18,38,14.11,2.14,0.060,0.008,1,1,0.338,0.278
18,57,23.18,4.45,0.212,0.033,1,0,0.212,0.000
18,56,22.42,4.50,0.212,0.033,1,0,0.212,0.000
18,55,21.68,4.54,0.219,0.033,1,0,0.219,0.000
18,53,20.27,4.60,0.225,0.034,1,0,0.225,0.000
18,54,20.97,4.61,0.219,0.034,1,0,0.219,0.000
18,52,19.61,4.62,0.225,0.034,1,0,0.225,0.000
18,59,24.74,4.45,0.212,0.033,1,0,0.212,0.000
18,51,18.98,4.24,0.185,0.033,1,1,0.232,0.046
18,58,23.96,4.50,0.212,0.033,1,0,0.212,0.000
18,50,18.37,2.53,0.139,0.011,1,1,0.265,0.126
18,49,17.80,2.54,0.119,0.009,1,1,0.278,0.159
18,48,17.26,2.55,0.119,0.009,1,1,0.292,0.172
18,60,25.55,4.42,0.212,0.033,1,0,0.212,0.000
18,47,16.78,2.60,0.099,0.010,1,1,0.292,0.192
18,46,16.32,2.48,0.099,0.009,1,1,0.305,0.205
18,42,14.90,2.30,0.073,0.009,1,1,0.325,0.252
18,45,15.90,2.48,0.079,0.009,1,1,0.305,0.225
18,41,14.64,2.25,0.066,0.008,1,1,0.325,0.258
18,44,15.53,2.44,0.073,0.009,1,1,0.311,0.239
18,43,15.19,2.38,0.073,0.009,1,1,0.318,0.245
18,61,26.37,4.33,0.205,0.033,1,0,0.205,0.000
18,64,28.85,4.38,0.199,0.032,1,0,0.199,0.000
18,62,27.19,4.32,0.205,0.033,1,0,0.205,0.000
18,63,28.02,4.35,0.199,0.032,1,0,0.199,0.000
18,65,29.70,4.31,0.199,0.032,1,0,0.199,0.000
18,66,30.54,4.29,0.199,0.032,1,0,0.199,0.000
18,67,31.38,4.26,0.199,0.032,1,0,0.199,0.000
18,69,33.05,4.27,0.199,0.032,1,0,0.199,0.000
18,68,32.22,4.29,0.199,0.032,1,0,0.199,0.000
18,70,33.89,4.24,0.192,0.032,1,0,0.192,0.000
18,71,34.72,4.24,0.192,0.032,1,0,0.192,0.000
18,72,35.55,4.22,0.192,0.032,1,0,0.192,0.000
18,74,37.17,4.23,0.192,0.032,0,1,0.192,0.000
18,75,37.98,4.17,0.192,0.031,0,1,0.192,0.000
18,77,39.56,4.15,0.186,0.031,0,1,0.186,0.000
18,76,38.77,4.17,0.186,0.031,0,1,0.186,0.000
18,79,41.10,4.11,0.186,0.031,0,1,0.186,0.000
18,73,36.36,4.19,0.192,0.032,0,1,0.192,0.000
18,80,41.87,4.09,0.186,0.031,0,1,0.186,0.000
18,78,40.34,4.07,0.186,0.031,0,1,0.186,0.000
18,82,43.35,4.05,0.186,0.031,0,1,0.186,0.000
18,83,44.09,4.06,0.186,0.031,0,1,0.186,0.000
18,86,46.22,4.03,0.186,0.031,0,1,0.186,0.000
18,85,45.52,4.01,0.186,0.030,0,1,0.186,0.000
18,88,47.59,4.01,0.179,0.031,0,1,0.179,0.000
18,81,42.61,4.13,0.186,0.031,0,1,0.186,0.000
18,87,46.91,4.03,0.186,0.031,0,1,0.186,0.000
18,84,44.81,4.07,0.186,0.031,0,1,0.186,0.000
18,89,48.26,6.15,0.186,0.043,0,1,0.186,0.000
19,0,20.06,0.00,0.000,0.000,0,0,0.000,0.000
18,90,48.92,6.31,0.186,0.043,1,0,0.186,0.000
18,91,49.58,6.39,0.179,0.043,1,0,0.179,0.000
18,92,50.22,6.59,0.179,0.044,1,0,0.179,0.000
18,93,50.85,6.80,0.179,0.044,1,2,0.179,0.000
18,94,51.47,6.87,0.179,0.044,1,2,0.179,0.000
18,95,52.09,7.07,0.179,0.044,1,2,0.179,0.000
18,96,52.69,7.16,0.179,0.044,1,2,0.179,0.000
18,97,53.29,7.38,0.179,0.044,1,2,0.179,0.000
18,98,53.88,7.45,0.179,0.044,2,1,0.179,0.000
18,99,54.45,7.70,0.179,0.044,2,1,0.179,0.000
18,100,55.02,7.73,0.179,0.044,2,1,0.179,0.000
19,2,20.56,3.62,0.066,0.012,1,1,0.391,0.325
19,5,20.33,2.32,0.040,0.008,1,1,0.378,0.338
19,1,20.31,2.77,0.033,0.008,1,1,0.378,0.345
19,6,20.13,2.03,0.033,0.008,1,1,0.378,0.345
19,3,20.69,2.45,0.033,0.009,1,1,0.384,0.351
19,4,20.51,2.82,0.033,0.010,1,1,0.378,0.345
19,8,19.74,2.06,0.026,0.008,1,1,0.371,0.345
19,9,19.55,2.32,0.040,0.009,1,1,0.378,0.338
19,10,19.34,2.15,0.033,0.008,1,1,0.371,0.338
19,7,19.94,2.08,0.033,0.008,1,1,0.371,0.338
19,11,19.13,2.14,0.033,0.009,1,1,0.371,0.338
19,12,18.93,2.11,0.033,0.008,1,1,0.371,0.338
19,13,18.72,2.39,0.040,0.010,1,1,0.378,0.338
19,14,18.51,2.14,0.033,0.008,1,1,0.371,0.338
19,15,18.29,2.15,0.033,0.008,1,1,0.371,0.338
19,16,18.08,2.17,0.033,0.009,1,1,0.371,0.338
19,19,17.43,2.18,0.040,0.009,1,1,0.371,0.331
19,17,17.86,2.18,0.040,0.009,1,1,0.371,0.331
19,20,17.21,2.19,0.040,0.009,1,1,0.371,0.331
19,18,17.65,2.20,0.046,0.009,1,1,0.371,0.325
